Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,18.65999984741211,19.170000076293945,18.593332290649414,19.059999465942383,13.532612800598145,48164400
2009-01-05,18.98666763305664,19.116666793823242,18.559999465942383,18.84000015258789,13.376407623291016,48063900
2009-01-06,18.8700008392334,18.933332443237305,18.53333282470703,18.67333221435547,13.258076667785645,57438000
2009-01-07,18.496667861938477,18.73666763305664,18.35333251953125,18.51333236694336,13.144476890563965,50346000
2009-01-08,17.10333251953125,17.273332595825195,16.770000457763672,17.126667022705078,12.159940719604492,278516400
2009-01-09,17.19333267211914,17.469999313354492,17.083332061767578,17.19333267211914,12.207271575927734,86091900
2009-01-12,17.166667938232422,17.39666748046875,17.053333282470703,17.1299991607666,12.162304878234863,55306200
2009-01-13,17.196666717529297,17.566667556762695,17.18666648864746,17.373332977294922,12.335073471069336,74980200
2009-01-14,17.093332290649414,17.333332061767578,17.079999923706055,17.18666648864746,12.20253849029541,61431000
2009-01-15,17.18666648864746,17.280000686645508,16.77666664123535,17.116666793823242,12.152837753295898,84182100
2009-01-16,17.299999237060547,17.350000381469727,17.003332138061523,17.18666648864746,12.20253849029541,65023800
2009-01-20,17.136667251586914,17.213333129882812,16.81333351135254,16.85333251953125,11.965872764587402,67708200
2009-01-21,16.739999771118164,16.773332595825195,16.17333221435547,16.3799991607666,11.629809379577637,117235200
2009-01-22,16.31333351135254,16.53333282470703,15.923333168029785,16.290000915527344,11.565909385681152,93343200
2009-01-23,16.030000686645508,16.200000762939453,16.0,16.116666793823242,11.442839622497559,69273900
2009-01-26,16.213333129882812,16.329999923706055,16.010000228881836,16.200000762939453,11.502006530761719,56647200
2009-01-27,16.316667556762695,16.433332443237305,16.176666259765625,16.26333236694336,11.546975135803223,49435500
2009-01-28,16.503332138061523,16.546667098999023,16.170000076293945,16.24333381652832,11.532771110534668,73991100
2009-01-29,16.18666648864746,16.356666564941406,15.930000305175781,15.953332901000977,11.326876640319824,56619300
2009-01-30,16.0,16.100000381469727,15.640000343322754,15.706666946411133,11.151741027832031,61844100
2009-02-02,15.523332595825195,15.673333168029785,15.416666984558105,15.523332595825195,11.021576881408691,62583300
2009-02-03,15.676667213439941,16.0,15.523332595825195,15.936667442321777,11.31503963470459,67655400
2009-02-04,15.630000114440918,15.863332748413086,15.430000305175781,15.473333358764648,10.986074447631836,79518300
2009-02-05,15.723333358764648,16.32666778564453,15.720000267028809,16.18666648864746,11.492541313171387,99879300
2009-02-06,16.280000686645508,16.69333267211914,16.176666259765625,16.543333053588867,11.745773315429688,84891300
2009-02-09,16.520000457763672,16.520000457763672,16.25666618347168,16.426666259765625,11.662939071655273,48831900
